county,office,district,party,candidate,votes
MASON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,9966
MASON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,5897
MASON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,10094
MASON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,5631
MECOSTA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,293
MECOSTA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,953
MECOSTA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,374
MECOSTA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,583
MECOSTA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,12970
MECOSTA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,6408
MECOSTA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,13098
MECOSTA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,6139
MENOMINEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,160
MENOMINEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,536
MENOMINEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,250
MENOMINEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,285
MENOMINEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,7417
MENOMINEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,3642
MENOMINEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,7412
MENOMINEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,3521
MIDLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,511
MIDLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,1871
MIDLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,774
MIDLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,1545
MIDLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,25460
MIDLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,17628
MIDLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,25699
MIDLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,16784
MISSAUKEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,83
MISSAUKEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,331
MISSAUKEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,145
MISSAUKEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,227
MISSAUKEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,6423
MISSAUKEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,1622
MISSAUKEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,6434
MISSAUKEE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,1553
MONROE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,1111
MONROE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,4255
MONROE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,1673
MONROE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,2631
MONROE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,47946
MONROE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,27598
MONROE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,48612
MONROE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,26845
MONTCALM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,403
MONTCALM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,1327
MONTCALM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,530
MONTCALM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,916
MONTCALM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,21324
MONTCALM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,8650
MONTCALM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,21328
MONTCALM,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,8239
MONTMORENCY,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,69
MONTMORENCY,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,223
MONTMORENCY,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,106
MONTMORENCY,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,176
MONTMORENCY,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,4006
MONTMORENCY,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,1405
MONTMORENCY,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,3985
MONTMORENCY,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,1341
MUSKEGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,1009
MUSKEGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,4058
MUSKEGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,1493
MUSKEGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,2508
MUSKEGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,40995
MUSKEGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,40143
MUSKEGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,42076
MUSKEGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,38644
NEWAYGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,332
NEWAYGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,1188
NEWAYGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,501
NEWAYGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,742
NEWAYGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,18570
NEWAYGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,6956
NEWAYGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,18706
NEWAYGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,6651
OAKLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,5576
OAKLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,23778
OAKLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,8412
OAKLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,20352
OAKLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,306859
OAKLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,370491
OAKLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,310295
OAKLAND,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,356521
OCEANA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,187
OCEANA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,619
OCEANA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,232
OCEANA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,377
OCEANA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,8378
OCEANA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,4370
OCEANA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,8532
OCEANA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,4132
OGEMAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,142
OGEMAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,584
OGEMAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,247
OGEMAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,273
OGEMAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,7414
OGEMAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,2961
OGEMAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,7475
OGEMAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,2828
ONTONAGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,56
ONTONAGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,168
ONTONAGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,91
ONTONAGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,116
ONTONAGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,2045
ONTONAGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,1114
ONTONAGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,2036
ONTONAGON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,1036
OSCEOLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,165
OSCEOLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,558
OSCEOLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,236
OSCEOLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,338
OSCEOLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,8729
OSCEOLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,2827
OSCEOLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,8740
OSCEOLA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,2658
OSCODA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,78
OSCODA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,233
OSCODA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,122
OSCODA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,171
OSCODA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,3126
OSCODA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,1143
OSCODA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,3089
OSCODA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,1088
OTSEGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,182
OTSEGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,658
OTSEGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,259
OTSEGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,471
OTSEGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,9320
OTSEGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,4171
OTSEGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,9399
OTSEGO,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,3971
OTTAWA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,1382
OTTAWA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,4986
OTTAWA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,2140
OTTAWA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,4784
OTTAWA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,101038
OTTAWA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,58210
OTTAWA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,102627
OTTAWA,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,55999
PRESQUE ISLE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,115
PRESQUE ISLE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,439
PRESQUE ISLE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,156
PRESQUE ISLE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,241
PRESQUE ISLE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,4745
PRESQUE ISLE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,2504
PRESQUE ISLE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,4797
PRESQUE ISLE,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,2381
ROSCOMMON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,179
ROSCOMMON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,632
ROSCOMMON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,274
ROSCOMMON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,443
ROSCOMMON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,9232
ROSCOMMON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,4472
ROSCOMMON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,9273
ROSCOMMON,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,4316
SAGINAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,1066
SAGINAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,4402
SAGINAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,1817
SAGINAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,2399
SAGINAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,44533
SAGINAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,44012
SAGINAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,44818
SAGINAW,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,41984
ST CLAIR,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,1273
ST CLAIR,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,4542
ST CLAIR,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,CHRISTINE C. SCHWARTZ,1726
ST CLAIR,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,SCOTTY BOMAN,2900
ST CLAIR,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,TOM MCMILLIN,53897
ST CLAIR,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,THEODORE JONES,26154
ST CLAIR,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,NIKKI SNYDER,53512
ST CLAIR,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,ADAM FREDERICK ZEMKE,24790
ST JOSEPH,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,TED GERRARD,361
ST JOSEPH,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,MARY ANNE HERING,1407
